date,TU,FV,TY,UXY,US,WN
7/6/2022,105.5273,113.398438,119.953125,127.5,140.3125,154.78125
7/7/2022,105.375,112.914062,119.140625,126.421875,138.9375,152.8125
7/8/2022,105.1953,112.492188,118.5,125.4375,137.34375,150.875
7/11/2022,105.3281,112.90625,119.265625,126.671875,139.25,153.46875
7/12/2022,105.3906,113.0625,119.5625,127.03125,139.875,154.75
7/13/2022,105.2305,113.023438,119.8125,127.640625,140.875,156.71875
7/14/2022,105.2109,112.828125,119.390625,127.0625,140.125,155.65625
7/15/2022,105.2383,112.851562,119.546875,127.40625,140.5625,155.96875
7/18/2022,105.2148,112.796875,119.34375,127.078125,139.75,154.6875
7/19/2022,105.0664,112.414062,118.859375,126.40625,139.09375,153.625
7/20/2022,105.0352,112.3125,118.65625,126.234375,139.0625,153.75
7/21/2022,105.3555,113.140625,119.8125,127.65625,140.9375,156.5
7/22/2022,105.5859,113.789062,120.796875,129.03125,142.65625,158.71875
7/25/2022,105.5117,113.6875,120.546875,128.625,141.9375,157.1875
7/26/2022,105.5078,113.742188,120.75,129,142.6875,158.21875
7/27/2022,105.6445,114.171875,121.359375,129.640625,143.34375,158.375
7/28/2022,105.8086,114.554688,121.875,130.140625,143.6875,157.46875
7/29/2022,105.7617,114.570312,122.046875,130.59375,144.5,159.1875
8/1/2022,105.7344,114.648438,122.25,131,145.21875,160.8125
8/2/2022,105.4219,113.710938,121.015625,129.515625,143.53125,159
8/3/2022,105.3633,113.640625,120.96875,129.421875,143.40625,159.15625
8/4/2022,105.5117,114.109375,121.640625,130.234375,144.25,159.78125
8/5/2022,105.1016,113.125,120.265625,128.40625,141.75,156.71875
8/8/2022,105.1875,113.414062,120.75,129.25,143.09375,158.8125
8/9/2022,105.0703,113.070312,120.375,128.890625,142.875,158.46875
8/10/2022,105.2266,113.398438,120.640625,129.03125,142.4375,157.1875
8/11/2022,105.1914,113.132812,119.984375,127.90625,140.53125,153.53125
8/12/2022,105.1484,113.125,120.140625,128.25,141.125,154.78125
8/15/2022,105.2422,113.398438,120.578125,128.890625,142.03125,155.25
8/16/2022,105.1523,113.171875,120.28125,128.546875,141.75,154.875
8/17/2022,105.0625,112.742188,119.640625,127.765625,140.84375,153.78125
8/18/2022,105.1562,112.851562,119.734375,127.859375,140.96875,153.75
8/19/2022,105.125,112.5,119,126.6875,139,151.28125
8/22/2022,105,112.171875,118.609375,126.21875,138.4375,150.90625
8/23/2022,105.0977,112.203125,118.5,125.984375,138,150.65625
8/24/2022,104.9844,112,118.140625,125.40625,136.96875,148.8125
8/25/2022,104.9727,112.203125,118.65625,126.3125,138.3125,151.21875
8/26/2022,104.918,112.03125,118.46875,126.203125,138.25,151.96875
8/29/2022,104.8242,111.703125,117.890625,125.40625,137.125,150.71875
8/30/2022,104.7422,111.632812,117.875,125.421875,137.3125,151.5625
8/31/2022,104.7617,111.625,117.6875,125.1875,136.90625,150.625
9/1/2022,104.6094,111.09375,116.78125,123.78125,134.59375,147.09375
9/2/2022,104.8789,111.648438,117.453125,124.609375,135.6875,148.03125
9/6/2022,104.6367,110.976562,116.390625,123.03125,133.46875,144.6875
9/7/2022,104.7461,111.359375,116.953125,123.828125,134.71875,146.65625
9/8/2022,104.6562,111.1875,116.765625,123.578125,134.375,145.78125
9/9/2022,104.5117,110.953125,116.53125,123.265625,134,145.4375
9/12/2022,104.5352,110.945312,116.40625,122.90625,133.34375,144.03125
9/13/2022,104.1797,110.296875,115.734375,122.3125,132.96875,144.3125
9/14/2022,104.125,110.257812,115.78125,122.453125,133.0625,145.0625
9/15/2022,103.9258,109.890625,115.28125,121.921875,132.4375,144.90625
9/16/2022,103.9844,110.117188,115.546875,122.078125,132.21875,143.90625
9/19/2022,103.8203,109.789062,115.171875,121.671875,132.0625,144.40625
9/20/2022,103.7734,109.523438,114.625,120.828125,130.90625,142.625
9/21/2022,103.7109,109.664062,115.015625,121.421875,131.6875,144.28125
9/22/2022,103.3867,108.6875,113.546875,119.421875,129.3125,141.25
9/23/2022,103.2188,108.390625,113.421875,119.53125,129.84375,141.875
9/26/2022,103.0508,107.632812,112.125,117.6875,127.53125,139.75
9/27/2022,103.0664,107.484375,111.671875,116.875,125.875,136.625
9/28/2022,103.5,108.859375,113.625,119.359375,128.71875,139.96875
9/29/2022,103.3672,108.59375,113.265625,118.984375,128.15625,139.71875
9/30/2022,103.293,108.3125,112.875,118.453125,127.4375,138.09375
10/3/2022,103.5039,109,114,120,129.34375,139.5
10/4/2022,103.5273,109.179688,114.296875,120.359375,129.6875,139.90625
10/5/2022,103.418,108.664062,113.328125,118.96875,127.875,138.0625
10/6/2022,103.2188,108.203125,112.734375,118.296875,127.34375,137.53125
10/7/2022,103.1094,107.867188,112.25,117.734375,126.5625,136.21875
10/10/2022,103.0703,107.679688,111.828125,116.96875,125.21875,134.03125
10/11/2022,103.1055,107.742188,111.953125,117.25,125.71875,134.8125
10/12/2022,103.1641,107.976562,112.28125,117.609375,126.1875,135.21875
10/13/2022,102.8359,107.492188,111.8125,117.109375,125.625,134
10/14/2022,102.7539,107.234375,111.40625,116.59375,124.84375,133.25
10/17/2022,102.875,107.375,111.5,116.546875,124.4375,132.4375
10/18/2022,102.8945,107.492188,111.703125,116.734375,124.59375,132.46875
10/19/2022,102.6602,106.882812,110.796875,115.453125,122.9375,130.21875
10/20/2022,102.5234,106.46875,110.15625,114.515625,121.5,128.4375
10/21/2022,102.793,106.953125,110.59375,114.6875,120.1875,126.5
10/24/2022,102.8047,106.984375,110.546875,114.5,119.40625,125.65625
10/25/2022,102.8828,107.390625,111.359375,115.671875,121.125,127.9375
10/26/2022,102.9883,107.6875,111.875,116.5625,122.53125,130.1875
10/27/2022,103.1445,108.148438,112.46875,117.28125,123.375,131.4375
10/28/2022,102.9414,107.695312,111.8125,116.609375,122.3125,130.40625
10/31/2022,102.7891,107.429688,111.4375,116.03125,121.59375,128.78125
11/1/2022,102.6953,107.34375,111.390625,116.21875,122.125,130.46875
11/2/2022,102.6406,107.375,111.421875,116.171875,121.78125,130.21875
11/3/2022,102.3672,106.882812,110.8125,115.5625,121.375,129.78125
11/4/2022,102.457,107.007812,110.828125,115.234375,120.5,127.53125
11/7/2022,102.3125,106.726562,110.453125,114.71875,119.625,126.3125
11/8/2022,102.4375,107.078125,111.078125,115.53125,121,127.59375
11/9/2022,102.5234,107.234375,111.125,115.359375,120.6875,126.8125
11/10/2022,103.0859,108.734375,113.3125,118.328125,125.1875,131.9375
11/11/2022,103.0273,108.632812,113.109375,118.125,124.9375,132.03125
11/14/2022,102.9453,108.492188,112.921875,117.921875,124.6875,131.34375
11/15/2022,103.0273,108.835938,113.359375,118.59375,125.625,133.03125
11/16/2022,103.0312,109.09375,113.984375,119.625,127.46875,135.78125
11/17/2022,102.8672,108.695312,113.421875,118.859375,126.90625,134.96875
11/18/2022,102.7617,108.445312,113.109375,118.453125,126.53125,134.125
11/21/2022,102.6992,108.359375,113.078125,118.421875,126.5,134.53125
11/22/2022,102.6953,108.5,113.421875,119.078125,127.6875,136.34375
11/23/2022,102.7578,108.664062,113.71875,119.578125,128.6875,138.40625
11/28/2022,102.7812,108.671875,113.8125,119.671875,128.59375,138.53125
11/29/2022,102.7734,108.554688,113.515625,119.21875,127.875,137.1875
11/30/2022,102.9805,109.03125,114.0625,119.6875,128.21875,136.9375
12/1/2022,103.2305,109.703125,115.140625,121.375,130.71875,141.25
12/2/2022,103.1758,109.742188,115.1875,121.578125,131.03125,142.96875
12/5/2022,102.9414,109.132812,114.375,120.59375,130.03125,141.6875
12/6/2022,103.0039,109.382812,114.875,121.453125,131.625,143.90625
12/7/2022,103.2305,109.929688,115.671875,122.484375,133.125,146.90625
12/8/2022,103.0938,109.492188,114.96875,121.640625,132.1875,145.78125
12/9/2022,103.0703,109.3125,114.625,120.921875,131.09375,143.28125
12/12/2022,102.9414,109.101562,114.328125,120.5,130.8125,142.9375
12/13/2022,103.3047,109.796875,115.296875,121.640625,132.4375,144.59375
12/14/2022,103.2656,109.78125,115.203125,121.578125,132.34375,144.25
12/15/2022,103.25,109.875,115.4375,122.109375,133.25,145.46875
12/16/2022,103.375,109.953125,115.34375,121.796875,132.34375,144.40625
12/19/2022,103.2227,109.523438,114.65625,120.8125,130.96875,142.1875
12/20/2022,103.2031,109.226562,114.046875,119.8125,129.28125,139.5
12/21/2022,103.3008,109.265625,114.0625,119.78125,129.34375,139.46875
12/22/2022,103.1992,109.210938,114.0625,119.921875,129.625,140
12/23/2022,103.0977,108.890625,113.625,119.203125,128.40625,137.75
12/27/2022,102.9141,108.429688,112.859375,118.078125,126.53125,135.09375
12/28/2022,102.9258,108.367188,112.6875,117.828125,126.03125,134.25
12/29/2022,102.9023,108.453125,112.96875,118.328125,126.6875,135.375
12/30/2022,102.793,108.242188,112.609375,117.84375,125.90625,134.21875
1/3/2023,102.8438,108.453125,113.15625,118.75,127.4375,136.15625
1/4/2023,102.8945,108.75,113.703125,119.5,128.65625,137.84375
1/5/2023,102.7539,108.5625,113.5,119.390625,128.6875,138.28125
1/6/2023,103.1289,109.46875,114.734375,120.859375,130.375,140.625
1/9/2023,103.2578,109.726562,115.125,121.375,131.0625,141.8125
1/10/2023,103.1445,109.398438,114.53125,120.390625,129.40625,139.3125
1/11/2023,103.1953,109.664062,114.9375,121,130.28125,141.125
1/12/2023,103.3555,110.21875,115.75,122.09375,131.84375,143.71875
1/13/2023,103.1758,109.875,115.296875,121.421875,131.1875,142.6875
1/17/2023,103.2578,109.929688,115.171875,121.203125,130.90625,142.1875
1/18/2023,103.4766,110.71875,116.40625,122.78125,133.25,145.3125
1/19/2023,103.4023,110.460938,116.15625,122.546875,132.9375,144.59375
1/20/2023,103.2812,110.09375,115.5625,121.671875,131.65625,142.53125
1/23/2023,103.1719,109.828125,115.21875,121.28125,131.0625,141.8125
1/24/2023,103.2305,110,115.546875,121.828125,132.09375,143.40625
1/25/2023,103.2695,110.109375,115.65625,121.890625,132,143.21875
1/26/2023,103.1875,109.90625,115.390625,121.5625,131.625,143.0625
1/27/2023,103.125,109.75,115.125,121.296875,131.375,143.03125
1/30/2023,103.0234,109.46875,114.796875,120.953125,130.96875,142.40625
1/31/2023,103.1172,109.703125,115.0625,121.21875,131.09375,142.375
2/1/2023,103.3047,110.3125,116,122.4375,132.8125,145.25
2/2/2023,103.3438,110.382812,116.0625,122.46875,132.9375,145.34375
2/3/2023,102.9492,109.523438,114.921875,121.125,131.25,143.375
2/6/2023,102.6562,108.828125,114.015625,120.1875,130.1875,142.21875
2/7/2023,102.6211,108.703125,113.765625,119.75,129.5625,141.3125
2/8/2023,102.6367,108.820312,113.9375,119.953125,129.53125,140.96875
2/9/2023,102.5234,108.507812,113.546875,119.5,129.09375,140.25
2/10/2023,102.5117,108.34375,113.203125,118.921875,128.125,138.5625
2/13/2023,102.4688,108.296875,113.28125,119.125,128.53125,139.59375
2/14/2023,102.2812,107.914062,112.859375,118.71875,128.1875,139.125
2/15/2023,102.2695,107.757812,112.5625,118.296875,127.4375,137.8125
2/16/2023,102.2891,107.734375,112.390625,117.953125,126.75,136.25
2/17/2023,102.2812,107.789062,112.515625,118.078125,126.9375,136.5
2/21/2023,102.0898,107.195312,111.578125,116.875,125.3125,134.3125
2/22/2023,102.0977,107.265625,111.703125,117.125,125.75,135.4375
2/23/2023,102.1016,107.382812,111.9375,117.515625,126.28125,136.4375
2/24/2023,101.8359,106.882812,111.40625,116.875,125.03125,134.78125
2/27/2023,101.8711,107.046875,111.625,117.078125,125.3125,135.15625
2/28/2023,101.8594,107.054688,111.65625,117.203125,125.25,135.0625
3/1/2023,101.6602,106.640625,111,116.390625,124.125,134.40625
3/2/2023,101.6289,106.390625,110.5,115.6875,123.03125,132.90625
3/3/2023,101.7188,106.671875,111.109375,116.6875,124.90625,135.9375
3/6/2023,101.6562,106.59375,110.984375,116.515625,124.65625,135.25
3/7/2023,101.4336,106.375,110.953125,116.609375,125.09375,135.6875
3/8/2023,101.3281,106.25,110.921875,116.625,125.375,136.09375
3/9/2023,101.668,106.835938,111.5,117.109375,125.84375,136.34375
3/10/2023,102.3203,108.023438,113.140625,119.265625,129.3125,140.71875
3/13/2023,103.4219,109.34375,114.640625,121.046875,131.46875,142.3125
3/14/2023,103.0312,108.742188,113.875,119.90625,129.96875,140.03125
3/15/2023,103.5156,109.734375,115.125,121.28125,131.65625,142.25
3/16/2023,103.2188,108.992188,114.203125,120.375,130.5625,140.96875
3/17/2023,103.7734,110.21875,115.796875,122.15625,132.71875,143.8125
3/20/2023,103.6211,109.726562,115.109375,121.3125,131.40625,141.90625
3/21/2023,103.0898,108.914062,114.140625,120.09375,130.03125,140.25
3/22/2023,103.4961,109.710938,115.078125,121.078125,130.96875,141.28125
3/23/2023,103.8438,110.46875,116,122.015625,131.8125,141.625
3/24/2023,103.8906,110.484375,116.125,122.3125,132.375,142.59375
3/27/2023,103.4531,109.640625,115,120.84375,130.3125,139.6875
3/28/2023,103.2617,109.328125,114.640625,120.484375,129.9375,139.09375
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
